"","mos_ethnicity","complainant_ethnicity"
"5970","Black","Black"
"5971","Black","White"
"5972","Black","White"
"5973","Black","Black"
"5974","Black","Black"
"5975","Black","Black"
"5976","Black","Other Race"
"5977","Black","Black"
"5978","White","Black"
"5979","White","Black"
"5980","White","Black"
"5981","White","Black"
"5982","White","Black"
"5983","White","Black"
"5984","White","Black"
"5985","White","Black"
"5986","White","Black"
"5987","White",NA
"5988","White","Black"
"5989","White","Black"
"5990","Hispanic","White"
"5991","Hispanic","Black"
"5992","Hispanic","Black"
"5993","Hispanic","Asian"
"5994","Hispanic","Asian"
"5995","White","Black"
"5996","White","Black"
"5997","White","Black"
"5998","White",NA
"5999","White","Hispanic"
"6000","White","Black"
"6001","White","Black"
"6002","White","Black"
"6003","White","White"
"6004","Hispanic","Black"
"6005","Hispanic","Black"
"6006","Hispanic","Black"
"6007","Hispanic","Black"
"6008","Hispanic","Black"
"6009","Hispanic","Black"
"6010","Hispanic","Hispanic"
"6011","Hispanic","Hispanic"
"6012","Hispanic","Hispanic"
"6013","Hispanic","Hispanic"
"6014","Hispanic","Black"
"6015","White","Black"
"6016","White","Hispanic"
"6017","White","Black"
"6018","White","Black"
"6019","White","Black"
"6020","White","Black"
"6021","White","Hispanic"
"6022","White","Black"
"6023","White","Black"
"6024","White",NA
"6025","White","Hispanic"
"6026","White","Hispanic"
"6027","White","Hispanic"
"6028","White","Hispanic"
"6029","White","Hispanic"
"6030","White","Black"
"6031","White","Black"
"6032","White","Black"
"6033","White","Black"
"6034","White",NA
"6035","White","Other Race"
"6036","White","Other Race"
"6037","White","Other Race"
"6038","White",NA
"6039","White",NA
"6040","White",NA
"6041","White","Hispanic"
"6042","White","Hispanic"
"6043","White","Hispanic"
"6044","White","Hispanic"
"6045","White","Hispanic"
"6046","White","Hispanic"
"6047","White","Black"
"6048","Black","Black"
"6049","Black","Black"
"6050","Black",NA
"6051","Black",NA
"6052","Black",NA
"6053","Black","Black"
"6054","Black","White"
"6055","White","Black"
"6056","White","Black"
"6057","White","White"
"6058","Hispanic","Unknown"
"6059","Hispanic","Unknown"
"6060","Hispanic","Unknown"
"6061","Hispanic","Unknown"
"6062","Hispanic","Black"
"6063","Hispanic","Black"
"6064","Hispanic","Black"
"6065","Hispanic","Black"
"6066","Hispanic","Black"
"6067","White","Black"
"6068","White","Black"
"6069","White","Black"
"6070","White","Black"
"6071","White","Black"
"6072","White","Black"
"6073","White",NA
"6074","White","Other Race"
"6075","White","White"
"6076","White","White"
"6077","White","White"
"6078","White","Hispanic"
"6079","White","Hispanic"
"6080","Hispanic","Black"
"6081","Hispanic","Black"
"6082","Hispanic","Black"
"6083","Hispanic","Black"
"6084","Hispanic","Black"
"6085","Hispanic","Black"
"6086","Hispanic","Hispanic"
"6087","Hispanic","Black"
"6088","Hispanic","Black"
"6089","Hispanic","Black"
"6090","Hispanic","Black"
"6091","White","Black"
"6092","White","Black"
"6093","White","White"
"6094","White","Black"
"6095","White","Black"
"6096","White","Black"
"6097","White","Black"
"6098","White",NA
"6099","White",NA
"6100","White","Hispanic"
"6101","White","Hispanic"
"6102","White","Unknown"
"6103","White","Hispanic"
"6104","White",NA
"6105","White","Black"
"6106","White","Black"
"6107","White",NA
"6108","White",NA
"6109","White",NA
"6110","White",NA
"6111","White","Black"
"6112","White","Black"
"6113","White","Black"
"6114","White","Black"
"6115","White","Black"
"6116","White","Hispanic"
"6117","White","Hispanic"
"6118","White",NA
"6119","White","Black"
"6120","White","Black"
"6121","White","Refused"
"6122","White","Refused"
"6123","White",NA
"6124","White","Hispanic"
"6125","White","Black"
"6126","White","Other Race"
"6127","White","Hispanic"
"6128","Asian","Black"
"6129","Hispanic","White"
"6130","Hispanic","White"
"6131","Hispanic","Black"
"6132","Hispanic","Black"
"6133","Hispanic","Black"
"6134","White","Other Race"
"6135","White","Other Race"
"6136","White","Other Race"
"6137","White","Hispanic"
"6138","White",NA
"6139","White","Hispanic"
"6140","White","Refused"
"6141","White",NA
"6142","White",NA
"6143","White",NA
"6144","White","Unknown"
"6145","White",NA
"6146","White",NA
"6147","White",NA
"6148","White","Black"
"6149","White","Hispanic"
"6150","White",NA
"6151","White",NA
"6152","White",NA
"6153","White","Black"
"6154","White",NA
"6155","White","Black"
"6156","White","Black"
"6157","White","Black"
"6158","White",NA
"6159","White","Black"
"6160","White","Black"
"6161","White","Black"
"6162","White","Black"
"6163","White","Black"
"6164","White","Black"
"6165","White","Black"
"6166","White",NA
"6167","White",NA
"6168","White","Black"
"6169","White","Black"
"6170","White","Black"
"6171","White","Black"
"6172","White","Black"
"6173","White","Black"
"6174","White","Black"
"6175","White","Black"
"6176","White","Hispanic"
"6177","White","Black"
"6178","White","Hispanic"
"6179","White","Hispanic"
"6180","White","Hispanic"
"6181","White","Hispanic"
"6182","White","Hispanic"
"6183","White","Black"
"6184","White","Black"
"6185","White","Black"
"6186","White","Black"
"6187","White","Black"
"6188","White","Black"
"6189","White","Black"
"6190","White","Black"
"6191","White","Black"
"6192","White",NA
"6193","Hispanic","Hispanic"
"6194","Black",NA
"6195","White",NA
"6196","White","Black"
"6197","White","Black"
"6198","White","Black"
"6199","White","Hispanic"
"6200","White","Hispanic"
"6201","White","Hispanic"
"6202","White","Hispanic"
"6203","White","Hispanic"
"6204","White","Hispanic"
"6205","White","Hispanic"
"6206","White","Hispanic"
"6207","White","Hispanic"
"6208","White","Hispanic"
"6209","White","Hispanic"
"6210","White","Hispanic"
"6211","White","Hispanic"
"6212","White","Hispanic"
"6213","White","Hispanic"
"6214","Hispanic","Hispanic"
"6215","Hispanic","Black"
"6216","Hispanic","Black"
"6217","White","Black"
"6218","White","Black"
"6219","White","Black"
"6220","White","Black"
"6221","White","Black"
"6222","White","Black"
"6223","Hispanic","Hispanic"
"6224","Hispanic",NA
"6225","Hispanic","Black"
"6226","White","Black"
"6227","White","Black"
"6228","White","Black"
"6229","White","Black"
"6230","White","Black"
"6231","White","Black"
"6232","White","Black"
"6233","White","Black"
"6234","White","Black"
"6235","White","Black"
"6236","White","Black"
"6237","White","Black"
"6238","White","Black"
"6239","White","Black"
"6240","White","Black"
"6241","White","Black"
"6242","White","Black"
"6243","White","Black"
"6244","White","Black"
"6245","White","White"
"6246","White","Asian"
"6247","White","Asian"
"6248","White","Asian"
"6249","White","Asian"
"6250","White","Asian"
"6251","White","Asian"
"6252","White","Black"
"6253","White",NA
"6254","White",NA
"6255","White",NA
"6256","White",NA
"6257","White",NA
"6258","White",NA
"6259","White",NA
"6260","White","Black"
"6261","White","Black"
"6262","White","Hispanic"
"6263","White","Black"
"6264","White","Black"
"6265","White","Black"
"6266","White","Black"
"6267","White","Black"
"6268","White","Black"
"6269","White","Black"
"6270","White","Black"
"6271","White","Black"
"6272","White","Black"
"6273","White","Black"
"6274","White","Black"
"6275","White","Black"
"6276","White","Hispanic"
"6277","White","Hispanic"
"6278","White","Hispanic"
"6279","White","Hispanic"
"6280","White","Hispanic"
"6281","Hispanic","Black"
"6282","Hispanic","Black"
"6283","Hispanic","Black"
"6284","Hispanic","Unknown"
"6285","Hispanic","Black"
"6286","Hispanic","Black"
"6287","Hispanic","Black"
"6288","Hispanic","Black"
"6289","Hispanic","Black"
"6290","Hispanic","White"
"6291","Hispanic","White"
"6292","Hispanic","Hispanic"
"6293","Hispanic","Hispanic"
"6294","Hispanic","Hispanic"
"6295","Hispanic","Black"
"6296","Hispanic","Black"
"6297","Hispanic","Black"
"6298","Hispanic","Black"
"6299","Hispanic","Black"
"6300","Hispanic","Black"
"6301","Hispanic","Hispanic"
"6302","Hispanic","Hispanic"
"6303","Hispanic","Hispanic"
"6304","Hispanic","Black"
"6305","Hispanic","Black"
"6306","Hispanic","Black"
"6307","Hispanic","Black"
"6308","Hispanic","Hispanic"
"6309","Hispanic","Hispanic"
"6310","Hispanic","Hispanic"
"6311","Hispanic","Hispanic"
"6312","Hispanic","Black"
"6313","Hispanic","Black"
"6314","Black","White"
"6315","Black","White"
"6316","White","Black"
"6317","White","Black"
"6318","White","Black"
"6319","White","Black"
"6320","White","Hispanic"
"6321","White","Hispanic"
"6322","White","Hispanic"
"6323","White","Hispanic"
"6324","White","Hispanic"
"6325","White","Hispanic"
"6326","White","Black"
"6327","White","Black"
"6328","Hispanic","Hispanic"
"6329","Hispanic","Hispanic"
"6330","Hispanic","Hispanic"
"6331","Hispanic","Asian"
"6332","White","Other Race"
"6333","White","Other Race"
"6334","White","Other Race"
"6335","White","Black"
"6336","White","Black"
"6337","White","Black"
"6338","White","Black"
"6339","White","Black"
"6340","White","Black"
"6341","White","Black"
"6342","White","Black"
"6343","White","Black"
"6344","White","Black"
"6345","White","Black"
"6346","White","Black"
"6347","Asian","Black"
"6348","Asian","Black"
"6349","Asian","White"
"6350","Asian","White"
"6351","White","Black"
"6352","White","White"
"6353","White","Black"
"6354","White","Black"
"6355","White","Hispanic"
"6356","White","Hispanic"
"6357","Black","Hispanic"
"6358","Black","Hispanic"
"6359","Black","Hispanic"
"6360","White","Black"
"6361","White","Black"
"6362","White","Black"
"6363","White","Unknown"
"6364","White","Hispanic"
"6365","White","Hispanic"
"6366","Black","Hispanic"
"6367","Black","Hispanic"
"6368","Black","Hispanic"
"6369","Black","Asian"
"6370","White","Black"
"6371","White","Black"
"6372","White","White"
"6373","White","White"
"6374","White","White"
"6375","White","White"
"6376","White","White"
"6377","White","White"
"6378","White","White"
"6379","White","White"
"6380","White","White"
"6381","Hispanic",NA
"6382","Hispanic","Black"
"6383","Hispanic","Black"
"6384","Hispanic","Black"
"6385","Hispanic","Black"
"6386","Hispanic","Hispanic"
"6387","Hispanic","Hispanic"
"6388","Hispanic","Hispanic"
"6389","Hispanic","Hispanic"
"6390","White","Other Race"
"6391","White",NA
"6392","White","White"
"6393","White","White"
"6394","White","White"
"6395","White","White"
"6396","White","White"
"6397","White","White"
"6398","White","White"
"6399","Black","Hispanic"
"6400","White",NA
"6401","Asian","Hispanic"
"6402","Asian","Hispanic"
"6403","Asian","Hispanic"
"6404","Asian",NA
"6405","Asian","Hispanic"
"6406","Asian","Unknown"
"6407","Asian","Unknown"
"6408","Asian","Hispanic"
"6409","Black","Black"
"6410","Black","Black"
"6411","Black","Black"
"6412","Black",NA
"6413","White","Hispanic"
"6414","White","Hispanic"
"6415","White","Hispanic"
"6416","White","Hispanic"
"6417","White","Hispanic"
"6418","White","Hispanic"
"6419","White",NA
"6420","White","Hispanic"
"6421","Hispanic","Black"
"6422","Hispanic","Black"
"6423","Hispanic","Black"
"6424","Hispanic","Black"
"6425","White","Unknown"
"6426","White","Black"
"6427","White","Black"
"6428","White","Black"
"6429","White",NA
"6430","White","White"
"6431","White","White"
"6432","White","Hispanic"
"6433","White",NA
"6434","White",NA
"6435","White","Hispanic"
"6436","White","Black"
"6437","White","Black"
"6438","White","Hispanic"
"6439","White","Hispanic"
"6440","White","Hispanic"
"6441","White","Hispanic"
"6442","White","Hispanic"
"6443","White","Black"
"6444","White","Black"
"6445","White","Black"
"6446","White",NA
"6447","White","Unknown"
"6448","White",NA
"6449","White","Black"
"6450","White",NA
"6451","White",NA
"6452","White",NA
"6453","White",NA
"6454","White",NA
"6455","White",NA
"6456","White",NA
"6457","White","Black"
"6458","White","Black"
"6459","White","Black"
"6460","White","Unknown"
"6461","White","Unknown"
"6462","White","Black"
"6463","White",NA
"6464","White","Black"
"6465","White","Black"
"6466","White","Black"
"6467","White",NA
"6468","White",NA
"6469","White",NA
"6470","White",NA
"6471","White",NA
"6472","White",NA
"6473","White",NA
"6474","White",NA
"6475","White",NA
"6476","White",NA
"6477","White",NA
"6478","White","Hispanic"
"6479","White","Hispanic"
"6480","White","Hispanic"
"6481","White","Hispanic"
"6482","White","Hispanic"
"6483","White","Hispanic"
"6484","White",NA
"6485","White","Hispanic"
"6486","White","Hispanic"
"6487","White",NA
"6488","White","Hispanic"
"6489","White",NA
"6490","White",NA
"6491","White","Hispanic"
"6492","White","Black"
"6493","White",NA
"6494","White",NA
"6495","White","Black"
"6496","White","Black"
"6497","White","Black"
"6498","White","Black"
"6499","White","Black"
"6500","White","Black"
"6501","White",NA
"6502","White",NA
"6503","White",NA
"6504","White","Hispanic"
"6505","White",NA
"6506","White","Hispanic"
"6507","White","Hispanic"
"6508","White","Hispanic"
"6509","White",NA
"6510","White","Black"
"6511","White","Black"
"6512","White","Black"
"6513","White","Black"
"6514","White","Hispanic"
"6515","White","Black"
"6516","White","Black"
"6517","White","Black"
"6518","White","Black"
"6519","White","Hispanic"
"6520","White","Hispanic"
"6521","White",NA
"6522","White",NA
"6523","White",NA
"6524","White",NA
"6525","White",NA
"6526","White","Black"
"6527","White","Black"
"6528","White","Black"
"6529","White","Black"
"6530","White","Black"
"6531","Hispanic",NA
"6532","Hispanic",NA
"6533","Hispanic",NA
"6534","Hispanic",NA
"6535","Hispanic","Black"
"6536","Hispanic","Black"
"6537","Hispanic","Black"
"6538","Hispanic","Black"
"6539","Hispanic","Black"
"6540","Hispanic",NA
"6541","Hispanic",NA
"6542","Hispanic","Black"
"6543","Hispanic","Black"
"6544","Hispanic","Black"
"6545","Hispanic","Black"
"6546","Hispanic","Black"
"6547","Hispanic","Black"
"6548","Hispanic","Black"
"6549","Hispanic","Black"
"6550","Hispanic","Black"
"6551","Hispanic","White"
"6552","Hispanic","White"
"6553","Hispanic","Black"
"6554","White","Black"
"6555","White",NA
"6556","White",NA
"6557","White",NA
"6558","White",NA
"6559","White",NA
"6560","White","Black"
"6561","White","Black"
"6562","White","Black"
"6563","White","Black"
"6564","White","Black"
"6565","White","Unknown"
"6566","White","Black"
"6567","White","Black"
"6568","White","Black"
"6569","White","Black"
"6570","White","Hispanic"
"6571","White","Hispanic"
"6572","White","Hispanic"
"6573","White","Hispanic"
"6574","White","White"
"6575","White","White"
"6576","White","White"
"6577","White","Black"
"6578","White","Black"
"6579","White",NA
"6580","White","White"
"6581","White",NA
"6582","White","White"
"6583","White","White"
"6584","White","White"
"6585","Black","White"
"6586","Black","White"
"6587","Black","Black"
"6588","Black","Black"
"6589","Black","Black"
"6590","Black",NA
"6591","Black",NA
"6592","Black","Hispanic"
"6593","Black","Black"
"6594","White",NA
"6595","White",NA
"6596","White",NA
"6597","White",NA
"6598","White","Black"
"6599","White","Black"
"6600","White","Black"
"6601","White","Black"
"6602","White","Black"
"6603","White","Black"
"6604","White","Black"
"6605","White",NA
"6606","White",NA
"6607","White",NA
"6608","White",NA
"6609","White",NA
"6610","White",NA
"6611","White",NA
"6612","White",NA
"6613","White",NA
"6614","White","Black"
"6615","White","Black"
"6616","White",NA
"6617","White","Hispanic"
"6618","White","Black"
"6619","White","Black"
"6620","White","Black"
"6621","White","Black"
"6622","White","Black"
"6623","White","Black"
"6624","White","Black"
"6625","White","Hispanic"
"6626","White","Hispanic"
"6627","White","Hispanic"
"6628","White","Hispanic"
"6629","White","White"
"6630","White","White"
"6631","White","Black"
"6632","White",NA
"6633","White","Black"
"6634","White","Black"
"6635","White","Black"
"6636","White","Black"
"6637","White","Black"
"6638","White","Black"
"6639","White","Black"
"6640","White","Black"
"6641","White","Black"
"6642","White","Black"
"6643","White","Black"
"6644","White","Black"
"6645","White",NA
"6646","White","Black"
"6647","White","Hispanic"
"6648","White","Black"
"6649","White",NA
"6650","White","Black"
"6651","White","Black"
"6652","White","Other Race"
"6653","White","Black"
"6654","White","Black"
"6655","White","Black"
"6656","White","Black"
"6657","White","Black"
"6658","White",NA
"6659","White",NA
"6660","White","Black"
"6661","White","Black"
"6662","White","Black"
"6663","White","Black"
"6664","White","Black"
"6665","White",NA
"6666","White","Black"
"6667","White","Black"
"6668","White","Hispanic"
"6669","White","Hispanic"
"6670","White","White"
"6671","White","White"
"6672","White",NA
"6673","White",NA
"6674","Hispanic",NA
"6675","Hispanic","Black"
"6676","Hispanic","Black"
"6677","Hispanic","Black"
"6678","Hispanic","Black"
"6679","Hispanic","Black"
"6680","Hispanic","Black"
